 log_id,User_id,Username,Date,Actions
7275,226,.Muhammad.,"01/01/23 02:07:12pm","view progress"
7276,226,.Muhammad.,"01/01/23 02:08:24pm","user logged out"
7277,232,"Muhammad Umer","01/01/23 02:10:28pm","user Loged in"
7278,232,".Muhammad Umer.","01/01/23 02:10:29pm","view notifications"
7279,232,".Muhammad Umer.","01/01/23 02:11:41pm","view lectures"
7280,232,".Muhammad Umer.","01/01/23 02:12:51pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7281,232,".Muhammad Umer.","01/01/23 02:14:01pm",".downloaded lecture file Lecture 1."
7282,232,".Muhammad Umer.","01/01/23 02:16:14pm","attempt Quiz"
7284,232,".Muhammad Umer.","01/01/23 02:16:50pm","view progress"
7285,232,".Muhammad Umer.","01/01/23 02:18:02pm","user logged out"
7286,287,Abiha,"01/01/23 02:19:58pm","user Loged in"
7287,287,.Abiha.,"01/01/23 02:19:59pm","view notifications"
7288,287,.Abiha.,"01/01/23 02:21:11pm","view lectures"
7289,287,.Abiha.,"01/01/23 02:22:19pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7290,287,.Abiha.,"01/01/23 02:25:28pm",".downloaded lecture file Lecture 1."
7291,287,.Abiha.,"01/01/23 02:26:36pm","attempt Quiz"
7293,287,.Abiha.,"01/01/23 02:27:11pm","view progress"
7294,287,.Abiha.,"01/01/23 02:28:25pm","user logged out"
7295,284,"Muhammad Umair","01/01/23 02:29:20pm","user Loged in"
7296,284,".Muhammad Umair.","01/01/23 02:29:21pm","view notifications"
7297,284,".Muhammad Umair.","01/01/23 02:30:41pm","view lectures"
7298,284,".Muhammad Umair.","01/01/23 02:32:14pm",".downloaded lecture file Lecture 1."
7299,284,".Muhammad Umair.","01/01/23 02:33:34pm","attempt Quiz"
7301,284,".Muhammad Umair.","01/01/23 02:34:05pm","view progress"
7302,284,".Muhammad Umair.","01/01/23 02:35:18pm","user logged out"
7303,295,Haya,"01/01/23 02:37:36pm","user Loged in"
7304,295,.Haya.,"01/01/23 02:37:37pm","view notifications"
7305,295,.Haya.,"01/01/23 02:39:07pm","view lectures"
7306,295,.Haya.,"01/01/23 02:40:28pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7307,295,.Haya.,"01/01/23 02:43:02pm","view announcements"
7308,295,.Haya.,"01/01/23 02:44:11pm","user logged out"
7309,271,Wajiha,"01/01/23 02:45:50pm","user Loged in"
7310,271,.Wajiha.,"01/01/23 02:45:51pm","view notifications"
7311,271,.Wajiha.,"01/01/23 02:46:59pm","view lectures"
7312,271,.Wajiha.,"01/01/23 02:48:12pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7313,271,.Wajiha.,"01/01/23 02:49:19pm",".downloaded lecture file Lecture 1."
7314,271,.Wajiha.,"01/01/23 02:50:27pm","attempt Quiz"
7316,271,.Wajiha.,"01/01/23 02:51:06pm","view progress"
7317,271,.Wajiha.,"01/01/23 02:52:16pm","user logged out"
7318,278,Rimsha,"01/01/23 02:53:11pm","user Loged in"
7319,278,.Rimsha.,"01/01/23 02:53:12pm","view notifications"
7320,278,.Rimsha.,"01/01/23 02:54:28pm","view lectures"
7321,278,.Rimsha.,"01/01/23 02:55:47pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7322,278,.Rimsha.,"01/01/23 02:56:55pm",".downloaded lecture file Lecture 1."
7323,278,.Rimsha.,"01/01/23 02:58:39pm","attempt Quiz"
7325,278,.Rimsha.,"01/01/23 02:59:21pm","view progress"
7326,278,.Rimsha.,"01/01/23 03:03:04pm","user logged out"
7327,283,Ali,"01/01/23 03:05:12pm","user Loged in"
7328,283,.Ali.,"01/01/23 03:05:13pm","view notifications"
7329,283,.Ali.,"01/01/23 03:06:26pm","view lectures"
7330,283,.Ali.,"01/01/23 03:07:37pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7331,283,.Ali.,"01/01/23 03:09:44pm",".downloaded lecture file Lecture 1."
7332,283,.Ali.,"01/01/23 03:10:55pm","attempt Quiz"
7334,283,.Ali.,"01/01/23 03:11:26pm","view progress"
7335,283,.Ali.,"01/01/23 03:12:39pm","user logged out"
7336,292,kinza,"01/01/23 03:13:39pm","user Loged in"
7337,292,.kinza.,"01/01/23 03:13:40pm","view notifications"
7338,292,.kinza.,"01/01/23 03:15:00pm","view lectures"
7339,292,.kinza.,"01/01/23 03:16:23pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7340,292,.kinza.,"01/01/23 03:17:35pm",".downloaded lecture file Lecture 1."
7341,292,.kinza.,"01/01/23 03:18:48pm","attempt Quiz"
7343,292,.kinza.,"01/01/23 03:19:17pm","view progress"
7344,292,.kinza.,"01/01/23 03:20:28pm","user logged out"
7345,293,Zaryab,"01/01/23 03:21:34pm","user Loged in"
7346,293,.Zaryab.,"01/01/23 03:21:35pm","view notifications"
7347,293,.Zaryab.,"01/01/23 03:22:46pm","view Quiz List"
7348,293,.Zaryab.,"01/01/23 03:23:54pm","attempt Quiz"
7350,293,.Zaryab.,"01/01/23 03:24:31pm","view progress"
7351,293,.Zaryab.,"01/01/23 03:25:46pm","view assignment"
7352,293,.Zaryab.,"01/01/23 03:27:09pm","user logged out"
7353,290,Farhan,"01/01/23 03:29:18pm","user Loged in"
7354,290,.Farhan.,"01/01/23 03:29:19pm","view notifications"
7355,290,.Farhan.,"01/01/23 03:30:45pm","view lectures"
7356,290,.Farhan.,"01/01/23 03:31:56pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7357,290,.Farhan.,"01/01/23 03:34:04pm",".downloaded lecture file Lecture 1."
7358,290,.Farhan.,"01/01/23 03:35:14pm","attempt Quiz"
7360,290,.Farhan.,"01/01/23 03:35:49pm","view progress"
7361,290,.Farhan.,"01/01/23 03:37:00pm","user logged out"
7362,270,Maryam,"01/01/23 03:37:37pm","user Loged in"
7363,270,.Maryam.,"01/01/23 03:37:38pm","view notifications"
7364,270,.Maryam.,"01/01/23 03:38:56pm","view Quiz List"
7365,270,.Maryam.,"01/01/23 03:40:44pm","attempt Quiz"
7367,270,.Maryam.,"01/01/23 03:42:00pm","view progress"
7368,270,.Maryam.,"01/01/23 03:43:28pm","user logged out"
7369,280,Sonia,"01/01/23 03:44:19pm","user Loged in"
7370,280,.Sonia.,"01/01/23 03:44:20pm","view notifications"
7371,280,.Sonia.,"01/01/23 03:45:42pm","view lectures"
7372,280,.Sonia.,"01/01/23 03:46:55pm",".downloaded lecture file Lecture 1."
7373,280,.Sonia.,"01/01/23 03:48:08pm","view assignment"
7374,280,.Sonia.,"01/01/23 03:49:19pm","view Quiz List"
7375,280,.Sonia.,"01/01/23 03:50:28pm","attempt Quiz"
7377,280,.Sonia.,"01/01/23 03:51:06pm","view progress"
7378,280,.Sonia.,"01/01/23 03:52:15pm","user logged out"
7379,221,Anum,"01/01/23 03:54:10pm","user Loged in"
7380,221,.Anum.,"01/01/23 03:54:11pm","view notifications"
7381,221,.Anum.,"01/01/23 03:55:23pm","view lectures"
7382,221,.Anum.,"01/01/23 03:56:41pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7383,221,.Anum.,"01/01/23 03:58:50pm",".downloaded lecture file Lecture 1."
7384,221,.Anum.,"01/01/23 03:59:58pm","attempt Quiz"
7386,221,.Anum.,"01/01/23 04:00:31pm","view progress"
7387,221,.Anum.,"01/01/23 04:01:43pm","user logged out"
7388,229,Saad,"01/01/23 04:03:39pm","user Loged in"
7389,229,.Saad.,"01/01/23 04:03:40pm","view notifications"
7390,229,.Saad.,"01/01/23 04:04:51pm","view lectures"
7391,229,.Saad.,"01/01/23 04:06:03pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7392,229,.Saad.,"01/01/23 04:52:35pm",".downloaded lecture file Lecture 1."
7393,229,.Saad.,"01/01/23 04:53:59pm","attempt Quiz"
7395,229,.Saad.,"01/01/23 04:54:34pm","view progress"
7396,229,.Saad.,"01/01/23 04:55:47pm","user logged out"
7397,240,Usman,"01/01/23 04:57:51pm","user Loged in"
7398,240,.Usman.,"01/01/23 04:57:52pm","view notifications"
7399,240,.Usman.,"01/01/23 04:59:04pm","view lectures"
7400,240,.Usman.,"01/01/23 05:00:31pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7401,240,.Usman.,"01/01/23 05:02:40pm",".downloaded lecture file Lecture 1."
7402,240,.Usman.,"01/01/23 05:03:54pm","attempt Quiz"
7404,240,.Usman.,"01/01/23 05:04:24pm","view progress"
7405,240,.Usman.,"01/01/23 05:05:46pm","user logged out"
7406,249,Rida,"01/01/23 05:06:15pm","user Loged in"
7407,249,.Rida.,"01/01/23 05:06:16pm","view notifications"
7408,249,.Rida.,"01/01/23 05:08:38pm","view lectures"
7409,249,.Rida.,"01/01/23 05:09:48pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7410,249,.Rida.,"01/01/23 05:11:01pm",".downloaded lecture file Lecture 1."
7411,249,.Rida.,"01/01/23 05:13:01pm","attempt Quiz"
7413,249,.Rida.,"01/01/23 05:13:57pm","view progress"
7414,249,.Rida.,"01/01/23 05:16:43pm","user logged out"
7415,274,Sehrish,"01/01/23 05:20:32pm","user Loged in"
7416,274,.Sehrish.,"01/01/23 05:20:33pm","view notifications"
7417,274,.Sehrish.,"01/01/23 05:22:11pm","view lectures"
7419,274,.Sehrish.,"01/01/23 05:24:48pm",".downloaded lecture file Lecture 1."
7420,274,.Sehrish.,"01/01/23 05:26:10pm","attempt Quiz"
7422,274,.Sehrish.,"01/01/23 05:27:13pm","view progress"
7423,274,.Sehrish.,"01/01/23 05:36:06pm","view assignment"
7424,274,.Sehrish.,"01/01/23 05:37:15pm","view announcements"
7425,274,.Sehrish.,"01/01/23 05:38:25pm","user logged out"
7426,275,Rafia,"01/01/23 05:40:25pm","user Loged in"
7427,275,.Rafia.,"01/01/23 05:40:26pm","view notifications"
7428,275,.Rafia.,"01/01/23 05:49:01pm","view lectures"
7429,275,.Rafia.,"01/01/23 05:50:18pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7430,275,.Rafia.,"01/01/23 05:51:28pm",".downloaded lecture file Lecture 1."
7431,275,.Rafia.,"01/01/23 05:52:46pm","attempt Quiz"
7433,275,.Rafia.,"01/01/23 05:53:16pm","view progress"
7434,275,.Rafia.,"01/01/23 05:54:29pm","user logged out"
7435,294,Faryal,"01/02/23 09:09:12pm","user Loged in"
7436,294,.Faryal.,"01/02/23 09:09:13pm","view notifications"
7437,294,.Faryal.,"01/02/23 09:11:00pm","view lectures"
7438,294,.Faryal.,"01/02/23 09:12:09pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7439,294,.Faryal.,"01/02/23 09:14:16pm",".downloaded lecture file Lecture 1."
7440,294,.Faryal.,"01/02/23 09:15:24pm","attempt Quiz"
7442,294,.Faryal.,"01/02/23 09:15:47pm","view progress"
7443,294,.Faryal.,"01/02/23 09:16:58pm","user logged out"
7444,288,Sana,"01/02/23 09:20:17pm","user Loged in"
7445,288,.Sana.,"01/02/23 09:20:18pm","view notifications"
7446,288,.Sana.,"01/02/23 09:20:24pm","view lectures"
7447,288,.Sana.,"01/02/23 09:21:44pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7448,288,.Sana.,"01/02/23 09:22:56pm","view announcements"
7449,288,.Sana.,"01/02/23 09:24:11pm","user logged out"
7450,285,Muhammad,"01/02/23 09:25:38pm","user Loged in"
7451,285,.Muhammad.,"01/02/23 09:25:39pm","view notifications"
7452,285,.Muhammad.,"01/02/23 09:27:48pm","view lectures"
7453,285,.Muhammad.,"01/02/23 09:28:57pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7454,285,.Muhammad.,"01/02/23 09:32:04pm",".downloaded lecture file Lecture 1."
7455,285,.Muhammad.,"01/02/23 09:33:13pm","attempt Quiz"
7457,285,.Muhammad.,"01/02/23 09:33:41pm","view progress"
7458,285,.Muhammad.,"01/02/23 09:34:56pm","user logged out"
7459,282,Mohsin,"01/02/23 09:42:17pm","user Loged in"
7460,282,.Mohsin.,"01/02/23 09:42:18pm","view notifications"
7461,282,.Mohsin.,"01/02/23 10:26:15pm","view lectures"
7462,282,.Mohsin.,"01/02/23 10:33:48pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7463,282,.Mohsin.,"01/02/23 10:35:49pm",".downloaded lecture file Lecture 1."
7464,282,.Mohsin.,"01/02/23 10:37:38pm","attempt Quiz"
7466,282,.Mohsin.,"01/02/23 10:39:01pm","view progress"
7467,282,.Mohsin.,"01/02/23 10:40:53pm","user logged out"
7468,276,Maria,"01/02/23 10:43:31pm","user Loged in"
7469,276,.Maria.,"01/02/23 10:43:32pm","view notifications"
7470,276,.Maria.,"01/02/23 10:46:27pm","view lectures"
7471,276,.Maria.,"01/02/23 10:47:35pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7472,276,.Maria.,"01/02/23 10:48:42pm",".downloaded lecture file Lecture 1."
7473,276,.Maria.,"01/02/23 10:49:53pm","attempt Quiz"
7475,276,.Maria.,"01/02/23 10:50:19pm","view progress"
7476,276,.Maria.,"01/02/23 10:50:27pm","user logged out"
7477,289,Mehak,"01/02/23 10:51:18pm","user Loged in"
7478,289,.Mehak.,"01/02/23 10:51:19pm","view notifications"
7479,289,.Mehak.,"01/02/23 10:52:37pm","view lectures"
7480,289,.Mehak.,"01/02/23 10:53:51pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7481,289,.Mehak.,"01/02/23 10:55:10pm","user logged out"
7482,291,Hina,"01/02/23 10:55:46pm","user Loged in"
7483,291,.Hina.,"01/02/23 10:55:47pm","view notifications"
7484,291,.Hina.,"01/02/23 10:58:02pm","view lectures"
7485,291,.Hina.,"01/02/23 10:59:15pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7486,291,.Hina.,"01/02/23 11:01:33pm",".downloaded lecture file Lecture 1."
7487,291,.Hina.,"01/02/23 11:04:11pm","attempt Quiz"
7489,291,.Hina.,"01/02/23 11:04:31pm","view progress"
7490,291,.Hina.,"01/02/23 11:05:44pm","user logged out"
7491,286,Faizan,"01/02/23 11:08:05pm","user Loged in"
7492,286,.Faizan.,"01/02/23 11:08:06pm","view notifications"
7493,286,.Faizan.,"01/02/23 11:09:57pm","view lectures"
7494,286,.Faizan.,"01/02/23 11:11:06pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7495,286,.Faizan.,"01/02/23 11:12:16pm",".downloaded lecture file Lecture 1."
7496,286,.Faizan.,"01/02/23 11:13:35pm","view assignment"
7497,286,.Faizan.,"01/02/23 11:14:42pm","user logged out"
7498,281,Aqsa,"01/02/23 11:17:09pm","user Loged in"
7499,281,.Aqsa.,"01/02/23 11:17:10pm","view notifications"
7500,281,.Aqsa.,"01/02/23 11:18:26pm","view lectures"
7501,281,.Aqsa.,"01/02/23 11:19:35pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7502,281,.Aqsa.,"01/02/23 11:20:44pm",".downloaded lecture file Lecture 1."
7503,281,.Aqsa.,"01/02/23 11:21:57pm","attempt Quiz"
7505,281,.Aqsa.,"01/02/23 11:22:19pm","view progress"
7506,281,.Aqsa.,"01/02/23 11:23:28pm","user logged out"
7507,277,Nayab,"01/02/23 11:24:53pm","user Loged in"
7508,277,.Nayab.,"01/02/23 11:24:54pm","view notifications"
7509,277,.Nayab.,"01/02/23 11:26:19pm","view Quiz List"
7510,277,.Nayab.,"01/02/23 11:27:29pm","attempt Quiz"
7512,277,.Nayab.,"01/02/23 11:27:54pm","view progress"
7513,277,.Nayab.,"01/02/23 11:29:01pm","view assignment"
7514,277,.Nayab.,"01/02/23 11:30:10pm","view lectures"
7515,277,.Nayab.,"01/02/23 11:31:23pm",".downloaded lecture file Lecture 1."
7516,277,.Nayab.,"01/02/23 11:32:33pm","user logged out"
7538,224,"Madiha ","01/03/23 09:36:09pm","user Loged in"
7539,224,".Madiha .","01/03/23 09:36:10pm","view notifications"
7540,224,".Madiha .","01/03/23 09:36:17pm","view Quiz List"
7541,224,".Madiha .","01/03/23 09:38:20pm","attempt Quiz"
7543,224,".Madiha .","01/03/23 09:40:35pm","view progress"
7544,224,".Madiha .","01/03/23 09:42:00pm","view assignment"
7545,224,".Madiha .","01/03/23 09:43:07pm","view lectures"
7546,224,".Madiha .","01/03/23 09:44:19pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7547,224,".Madiha .","01/03/23 09:45:30pm","user logged out"
7548,227,"Muhammad Umer","01/03/23 09:47:16pm","user Loged in"
7549,227,".Muhammad Umer.","01/03/23 09:47:17pm","view notifications"
7550,227,".Muhammad Umer.","01/03/23 09:48:35pm","view lectures"
7551,227,".Muhammad Umer.","01/03/23 09:49:45pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
7552,227,".Muhammad Umer.","01/03/23 09:51:52pm",".downloaded lecture file Lecture 1."
7553,227,".Muhammad Umer.","01/03/23 09:54:59pm","attempt Quiz"
7556,227,".Muhammad Umer.","01/03/23 09:57:59pm","user logged out"
7557,231,Hafsa,"01/03/23 10:02:32pm","user Loged in"
7558,231,.Hafsa.,"01/03/23 10:02:33pm","view notifications"
7559,231,.Hafsa.,"01/03/23 10:03:45pm","view lectures"
